"","X","Team","FG","FGA","X3P","FT","FTA","ORB","DRB","TOV","Opp.FG","Opp.FGA","Opp.3P","Opp.FT","Opp.FTA","Opp.ORB","Opp.DRB","Opp.TOV","Win.","eFG","OeFG","TOVp","oTOVp","ORBp","DRBp","FTp","oFTp"
"9756",13403,"marquette",26,64,13,18,20,10,25,9,23,55,2,13,19,11,23,13,1,0.508,0.436,0.096,0.149,0.303,0.521,0.281,0.281
"9757",13404,"middle-tennessee",34,65,6,23,26,10,23,8,29,64,7,21,26,10,19,12,1,0.569,0.508,0.08,0.117,0.345,0.548,0.354,0.354
"9758",12439,"marshall",29,64,7,21,26,10,19,12,34,65,6,23,26,10,23,8,0,0.508,0.569,0.117,0.08,0.303,0.452,0.328,0.328
"9759",11253,"massachusetts-lowell",32,57,9,29,35,6,15,11,34,59,16,24,30,10,18,16,0,0.64,0.712,0.106,0.152,0.25,0.455,0.509,0.509
"9760",13405,"maryland-baltimore-county",34,59,16,24,30,10,18,16,32,57,9,29,35,6,15,11,1,0.712,0.64,0.152,0.106,0.4,0.545,0.407,0.407
"9761",11254,"north-carolina-central",27,49,10,18,26,9,25,16,27,64,4,11,18,12,17,8,1,0.653,0.453,0.175,0.088,0.346,0.595,0.367,0.367
"9762",12440,"maryland-eastern-shore",27,64,4,11,18,12,17,8,27,49,10,18,26,9,25,16,0,0.453,0.653,0.088,0.175,0.324,0.405,0.172,0.172
"9763",12441,"davidson",27,66,9,16,24,7,30,11,27,57,7,13,23,4,34,19,1,0.477,0.535,0.108,0.191,0.171,0.469,0.242,0.242
"9764",14245,"massachusetts",27,57,7,13,23,4,34,19,27,66,9,16,24,7,30,11,0,0.535,0.477,0.191,0.108,0.118,0.531,0.228,0.228
"9765",11255,"clemson",27,59,3,8,15,11,20,7,28,56,6,9,13,8,23,7,0,0.483,0.554,0.086,0.092,0.324,0.465,0.136,0.136
"9766",1047,"miami-fl",28,56,6,9,13,8,23,7,27,59,3,8,15,11,20,7,1,0.554,0.483,0.092,0.086,0.286,0.535,0.161,0.161
"9767",14246,"green-bay",30,60,2,18,21,9,26,10,18,56,6,14,18,10,21,16,1,0.517,0.375,0.109,0.177,0.3,0.553,0.3,0.3
"9768",141107,"milwaukee",18,56,6,14,18,10,21,16,30,60,2,18,21,9,26,10,0,0.375,0.517,0.177,0.109,0.278,0.447,0.25,0.25
"9769",13406,"florida",20,52,5,12,19,9,30,16,22,61,2,6,13,12,26,10,1,0.433,0.377,0.183,0.118,0.257,0.536,0.231,0.231
"9770",131132,"mississippi-state",22,61,2,6,13,12,26,10,20,52,5,12,19,9,30,16,0,0.377,0.433,0.118,0.183,0.286,0.464,0.098,0.098
"9771",13407,"chicago-state",26,69,5,8,14,13,28,13,30,60,14,10,15,5,31,10,0,0.413,0.617,0.135,0.117,0.295,0.475,0.116,0.116
"9772",1647,"missouri-kansas-city",30,60,14,10,15,5,31,10,26,69,5,8,14,13,28,13,1,0.617,0.413,0.117,0.135,0.152,0.525,0.167,0.167
"9773",13408,"portland-state",27,57,6,22,32,6,22,16,28,58,7,22,28,10,26,16,0,0.526,0.543,0.152,0.156,0.188,0.458,0.386,0.386
"9774",12442,"montana",28,58,7,22,28,10,26,16,27,57,6,22,32,6,22,16,1,0.543,0.526,0.156,0.152,0.312,0.542,0.379,0.379
"9775",13409,"sacramento-state",25,64,5,4,9,16,21,7,20,56,7,15,17,9,22,7,0,0.43,0.42,0.087,0.087,0.421,0.488,0.062,0.062
"9776",12443,"montana-state",20,56,7,15,17,9,22,7,25,64,5,4,9,16,21,7,1,0.42,0.43,0.087,0.087,0.3,0.512,0.268,0.268
"9777",1648,"savannah-state",24,63,11,16,26,8,27,19,25,65,5,28,38,15,31,17,0,0.468,0.423,0.175,0.141,0.205,0.466,0.254,0.254
"9778",15136,"morgan-state",25,65,5,28,38,15,31,17,24,63,11,16,26,8,27,19,1,0.423,0.468,0.141,0.175,0.357,0.534,0.431,0.431
"9779",11256,"eastern-illinois",28,57,15,11,15,7,23,6,23,59,4,15,20,12,23,9,1,0.623,0.424,0.076,0.102,0.233,0.5,0.193,0.193
"9780",12444,"murray-state",23,59,4,15,20,12,23,9,28,57,15,11,15,7,23,6,0,0.424,0.623,0.102,0.076,0.343,0.5,0.254,0.254
"9781",15137,"army",24,50,10,13,20,5,20,17,28,66,3,9,14,15,17,10,1,0.58,0.447,0.194,0.111,0.227,0.541,0.26,0.26
"9782",14247,"navy",28,66,3,9,14,15,17,10,24,50,10,13,20,5,20,17,0,0.447,0.58,0.111,0.194,0.429,0.459,0.136,0.136
"9783",12445,"utah-state",23,58,10,10,16,9,15,12,24,60,11,18,26,19,25,14,0,0.483,0.492,0.139,0.139,0.265,0.375,0.172,0.172
"9784",11257,"nevada",24,60,11,18,26,19,25,14,23,58,10,10,16,9,15,12,1,0.492,0.483,0.139,0.139,0.559,0.625,0.3,0.3
"9785",13410,"hartford",19,60,8,6,12,6,19,11,31,66,7,13,18,11,28,9,0,0.383,0.523,0.132,0.096,0.176,0.404,0.1,0.1
"9786",14248,"new-hampshire",31,66,7,13,18,11,28,9,19,60,8,6,12,6,19,11,1,0.523,0.383,0.096,0.132,0.367,0.596,0.197,0.197
"9787",15138,"central-arkansas",21,58,5,14,21,14,16,13,27,60,14,16,20,15,28,13,0,0.405,0.567,0.141,0.139,0.333,0.364,0.241,0.241
"9788",1718,"new-orleans",27,60,14,16,20,15,28,13,21,58,5,14,21,14,16,13,1,0.567,0.405,0.139,0.141,0.484,0.636,0.267,0.267
"9789",12446,"northwestern-state",28,63,8,16,22,13,24,9,26,59,11,15,21,8,24,9,1,0.508,0.534,0.095,0.101,0.351,0.5,0.254,0.254
"9790",11258,"nicholls-state",26,59,11,15,21,8,24,9,28,63,8,16,22,13,24,9,0,0.534,0.508,0.101,0.095,0.25,0.5,0.254,0.254
"9791",11259,"stetson",20,49,8,8,19,3,24,10,19,57,8,14,18,12,29,9,0,0.49,0.404,0.127,0.107,0.094,0.453,0.163,0.163
"9792",12447,"njit",19,57,8,14,18,12,29,9,20,49,8,8,19,3,24,10,1,0.404,0.49,0.107,0.127,0.333,0.547,0.246,0.246
"9793",13411,"virginia",15,54,2,9,12,3,20,6,27,58,7,4,7,7,33,9,0,0.296,0.526,0.083,0.121,0.083,0.377,0.167,0.167
"9794",1719,"north-carolina",27,58,7,4,7,7,33,9,15,54,2,9,12,3,20,6,1,0.526,0.296,0.121,0.083,0.259,0.623,0.069,0.069
"9795",11260,"notre-dame",29,58,13,10,12,5,18,9,30,58,3,9,13,10,20,12,1,0.612,0.543,0.113,0.144,0.2,0.474,0.172,0.172
"9796",12448,"north-carolina-state",30,58,3,9,13,10,20,12,29,58,13,10,12,5,18,9,0,0.543,0.612,0.144,0.113,0.357,0.526,0.155,0.155
"9797",15139,"western-illinois",32,70,10,17,22,6,22,7,29,56,6,36,43,6,29,10,0,0.529,0.571,0.07,0.091,0.171,0.431,0.243,0.243
"9798",12449,"north-dakota-state",29,56,6,36,43,6,29,10,32,70,10,17,22,6,22,7,1,0.571,0.529,0.091,0.07,0.214,0.569,0.643,0.643
"9799",12450,"texas-san-antonio",28,64,5,12,20,12,21,17,28,52,9,18,25,3,25,14,0,0.477,0.625,0.168,0.153,0.324,0.457,0.188,0.188
"9800",13412,"north-texas",28,52,9,18,25,3,25,14,28,64,5,12,20,12,21,17,1,0.625,0.477,0.153,0.168,0.125,0.543,0.346,0.346
"9801",13413,"college-of-charleston",32,51,12,9,11,4,24,5,24,60,11,12,14,11,16,7,1,0.745,0.492,0.074,0.086,0.2,0.6,0.176,0.176
"9802",11261,"northeastern",24,60,11,12,14,11,16,7,32,51,12,9,11,4,24,5,0,0.492,0.745,0.086,0.074,0.314,0.4,0.2,0.2
"9803",11262,"toledo",30,55,9,19,28,11,25,12,30,66,4,16,24,9,14,2,1,0.627,0.485,0.126,0.022,0.44,0.641,0.345,0.345
"9804",13414,"northern-illinois",30,66,4,16,24,9,14,2,30,55,9,19,28,11,25,12,0,0.485,0.627,0.022,0.126,0.265,0.359,0.242,0.242
"9805",13415,"rutgers",27,63,5,6,12,16,20,8,23,50,7,16,21,9,19,9,0,0.468,0.53,0.096,0.112,0.457,0.513,0.095,0.095
"9806",131133,"northwestern",23,50,7,16,21,9,19,9,27,63,5,6,12,16,20,8,1,0.53,0.468,0.112,0.096,0.31,0.487,0.32,0.32
"9807",13416,"bowling-green-state",28,68,7,12,17,7,13,11,37,59,11,10,12,7,29,14,0,0.463,0.72,0.114,0.164,0.194,0.31,0.176,0.176
"9808",1649,"ohio",37,59,11,10,12,7,29,14,28,68,7,12,17,7,13,11,1,0.72,0.463,0.164,0.114,0.35,0.69,0.169,0.169
"9809",12451,"nebraska",23,60,8,4,9,7,22,13,19,46,5,14,20,5,26,17,1,0.45,0.467,0.158,0.204,0.212,0.458,0.067,0.067
"9810",11263,"ohio-state",19,46,5,14,20,5,26,17,23,60,8,4,9,7,22,13,0,0.467,0.45,0.204,0.158,0.185,0.542,0.304,0.304
"9811",12452,"oklahoma",31,56,10,20,26,9,21,17,31,62,12,22,28,12,19,12,0,0.643,0.597,0.171,0.117,0.321,0.525,0.357,0.357
"9812",13417,"oklahoma-state",31,62,12,22,28,12,19,12,31,56,10,20,26,9,21,17,1,0.597,0.643,0.117,0.171,0.364,0.475,0.355,0.355
"9813",13418,"charlotte",15,50,6,12,13,5,25,18,28,63,4,12,20,11,30,5,0,0.36,0.476,0.221,0.057,0.143,0.455,0.24,0.24
"9814",1650,"old-dominion",28,63,4,12,20,11,30,5,15,50,6,12,13,5,25,18,1,0.476,0.36,0.057,0.221,0.306,0.545,0.19,0.19
"9815",13419,"colorado",26,60,9,12,18,5,17,12,34,59,16,17,23,8,25,16,0,0.508,0.712,0.133,0.163,0.167,0.405,0.2,0.2
"9816",14249,"oregon",34,59,16,17,23,8,25,16,26,60,9,12,18,5,17,12,1,0.712,0.508,0.163,0.133,0.32,0.595,0.288,0.288
"9817",15140,"florida-state",26,57,5,9,15,8,21,9,26,51,10,18,22,6,23,7,0,0.5,0.608,0.111,0.087,0.258,0.477,0.158,0.158
"9818",14250,"pittsburgh",26,51,10,18,22,6,23,7,26,57,5,9,15,8,21,9,1,0.608,0.5,0.087,0.111,0.222,0.523,0.353,0.353
"9819",13420,"san-francisco",21,56,9,14,17,6,25,10,20,47,4,7,15,3,26,19,1,0.455,0.468,0.12,0.233,0.188,0.49,0.25,0.25
"9820",11264,"portland",20,47,4,7,15,3,26,19,21,56,9,14,17,6,25,10,0,0.468,0.455,0.233,0.12,0.107,0.51,0.149,0.149
"9821",13421,"mississippi-valley-state",28,55,4,9,11,7,21,14,33,63,6,10,14,8,21,7,0,0.545,0.571,0.174,0.083,0.25,0.5,0.164,0.164
"9822",14251,"prairie-view",33,63,6,10,14,8,21,7,28,55,4,9,11,7,21,14,1,0.571,0.545,0.083,0.174,0.276,0.5,0.159,0.159
"9823",14252,"gardner-webb",28,55,8,20,31,8,27,13,19,46,4,14,24,4,21,23,1,0.582,0.457,0.131,0.246,0.276,0.562,0.364,0.364
"9824",141108,"presbyterian",19,46,4,14,24,4,21,23,28,55,8,20,31,8,27,13,0,0.457,0.582,0.246,0.131,0.129,0.438,0.304,0.304
"9825",1651,"michigan-state",25,59,9,4,10,8,24,15,27,53,5,21,25,1,24,10,0,0.5,0.557,0.178,0.113,0.25,0.5,0.068,0.068
"9826",14253,"purdue",27,53,5,21,25,1,24,10,25,59,9,4,10,8,24,15,1,0.557,0.5,0.113,0.178,0.04,0.5,0.396,0.396
"9827",94,"longwood",24,56,9,15,18,9,15,11,27,51,9,16,22,9,21,14,0,0.509,0.618,0.129,0.16,0.3,0.417,0.268,0.268
"9828",14254,"radford",27,51,9,16,22,9,21,14,24,56,9,15,18,9,15,11,1,0.618,0.509,0.16,0.129,0.375,0.583,0.314,0.314
"9829",12453,"texas-el-paso",27,50,9,16,24,5,28,13,20,58,8,23,31,10,18,13,1,0.63,0.414,0.149,0.127,0.217,0.609,0.32,0.32
"9830",14255,"rice",20,58,8,23,31,10,18,13,27,50,9,16,24,5,28,13,0,0.414,0.63,0.127,0.149,0.263,0.391,0.397,0.397
"9831",14256,"virginia-military-institute",21,58,7,12,18,8,19,7,27,60,10,16,21,12,29,11,0,0.422,0.533,0.084,0.119,0.216,0.396,0.207,0.207
"9832",141109,"samford",27,60,10,16,21,12,29,11,21,58,7,12,18,8,19,7,1,0.533,0.422,0.119,0.084,0.387,0.604,0.267,0.267
"9833",14257,"air-force",31,59,5,11,14,3,23,18,28,61,7,20,23,8,22,17,0,0.568,0.516,0.197,0.168,0.12,0.511,0.186,0.186
"9834",141110,"san-jose-state",28,61,7,20,23,8,22,17,31,59,5,11,14,3,23,18,1,0.516,0.568,0.168,0.197,0.258,0.489,0.328,0.328
"9835",1048,"san-diego",23,60,10,4,7,8,28,12,20,53,7,11,14,4,27,7,1,0.467,0.443,0.151,0.094,0.229,0.509,0.067,0.067
"9836",10111,"santa-clara",20,53,7,11,14,4,27,7,23,60,10,4,7,8,28,12,0,0.443,0.467,0.094,0.151,0.125,0.491,0.208,0.208
"9837",13422,"cal-state-bakersfield",20,62,2,9,22,14,31,13,16,48,4,12,16,3,30,17,1,0.339,0.375,0.133,0.209,0.318,0.508,0.145,0.145
"9838",12454,"seattle",16,48,4,12,16,3,30,17,20,62,2,9,22,14,31,13,0,0.375,0.339,0.209,0.133,0.088,0.492,0.25,0.25
"9839",13423,"villanova",33,49,12,14,17,2,21,10,26,56,7,11,16,9,12,12,1,0.796,0.527,0.131,0.142,0.143,0.636,0.286,0.286
"9840",12455,"seton-hall",26,56,7,11,16,9,12,12,33,49,12,14,17,2,21,10,0,0.527,0.796,0.142,0.131,0.3,0.364,0.196,0.196
"9841",13424,"niagara",29,73,4,8,15,14,22,11,28,55,8,12,21,9,31,20,0,0.425,0.582,0.111,0.207,0.311,0.415,0.11,0.11
"9842",131134,"siena",28,55,8,12,21,9,31,20,29,73,4,8,15,14,22,11,1,0.582,0.425,0.207,0.111,0.29,0.585,0.218,0.218
"9843",14258,"appalachian-state",26,60,9,13,25,9,20,17,27,52,9,24,34,8,26,18,0,0.508,0.606,0.166,0.172,0.257,0.435,0.217,0.217
"9844",141111,"south-alabama",27,52,9,24,34,8,26,18,26,60,9,13,25,9,20,17,1,0.606,0.508,0.172,0.166,0.286,0.565,0.462,0.462
"9845",13425,"coppin-state",28,64,5,18,26,10,22,11,27,60,5,25,32,9,29,14,0,0.477,0.492,0.108,0.132,0.256,0.431,0.281,0.281
"9846",14259,"south-carolina-state",27,60,5,25,32,9,29,14,28,64,5,18,26,10,22,11,1,0.492,0.477,0.132,0.108,0.29,0.569,0.417,0.417
"9847",13426,"florida-gulf-coast",31,65,7,28,40,12,30,8,36,77,7,10,20,15,25,10,1,0.531,0.513,0.071,0.093,0.324,0.545,0.431,0.431
"9848",11265,"south-carolina-upstate",36,77,7,10,20,15,25,10,31,65,7,28,40,12,30,8,0,0.513,0.531,0.093,0.071,0.333,0.455,0.13,0.13
"9849",12456,"oral-roberts",25,56,4,18,27,7,19,9,28,55,8,22,27,7,26,11,0,0.482,0.582,0.097,0.118,0.212,0.422,0.321,0.321
"9850",121148,"south-dakota",28,55,8,22,27,7,26,11,25,56,4,18,27,7,19,9,1,0.582,0.482,0.118,0.097,0.269,0.578,0.4,0.4
"9851",15141,"tennessee-martin",20,53,5,16,26,15,21,18,32,60,16,10,11,5,22,11,0,0.425,0.667,0.185,0.133,0.405,0.488,0.302,0.302
"9852",12457,"southeast-missouri-state",32,60,16,10,11,5,22,11,20,53,5,16,26,15,21,18,1,0.667,0.425,0.133,0.185,0.192,0.512,0.167,0.167
"9853",13427,"stephen-f-austin",22,50,3,13,22,8,17,14,18,46,2,14,28,10,20,19,1,0.47,0.413,0.162,0.203,0.286,0.459,0.26,0.26
"9854",12458,"southeastern-louisiana",18,46,2,14,28,10,20,19,22,50,3,13,22,8,17,14,0,0.413,0.47,0.203,0.162,0.37,0.541,0.304,0.304
"9855",12459,"alabama-am",24,59,3,13,19,8,19,9,27,58,6,17,17,10,22,9,0,0.432,0.517,0.103,0.107,0.267,0.463,0.22,0.22
"9856",14260,"southern",27,58,6,17,17,10,22,9,24,59,3,13,19,8,19,9,1,0.517,0.432,0.107,0.103,0.345,0.537,0.293,0.293
"9857",13428,"florida-atlantic",30,49,15,19,26,5,23,4,27,64,11,17,21,13,16,1,1,0.765,0.508,0.05,0.012,0.238,0.59,0.388,0.388
"9858",15142,"southern-mississippi",27,64,11,17,21,13,16,1,30,49,15,19,26,5,23,4,0,0.508,0.765,0.012,0.05,0.361,0.41,0.266,0.266
"9859",15143,"northern-arizona",24,52,4,16,24,4,27,15,25,55,10,24,32,9,28,12,0,0.5,0.545,0.164,0.121,0.125,0.491,0.308,0.308
"9860",14261,"southern-utah",25,55,10,24,32,9,28,12,24,52,4,16,24,4,27,15,1,0.545,0.5,0.121,0.164,0.25,0.509,0.436,0.436
"9861",14262,"wagner",25,55,8,15,20,11,35,20,18,57,5,14,30,12,19,11,1,0.527,0.36,0.21,0.112,0.367,0.648,0.273,0.273
"9862",15144,"st-francis-ny",18,57,5,14,30,12,19,11,25,55,8,15,20,11,35,20,0,0.36,0.527,0.112,0.21,0.255,0.352,0.246,0.246
"9863",14263,"binghamton",19,58,7,10,17,7,25,10,26,60,10,14,18,9,32,10,0,0.388,0.517,0.117,0.113,0.179,0.439,0.172,0.172
"9864",15145,"stony-brook",26,60,10,14,18,9,32,10,19,58,7,10,17,7,25,10,1,0.517,0.388,0.113,0.117,0.265,0.561,0.233,0.233
"9865",14264,"missouri",20,50,7,23,30,5,20,14,27,58,8,28,37,9,26,9,0,0.47,0.534,0.148,0.086,0.161,0.435,0.46,0.46
"9866",15146,"tennessee",27,58,8,28,37,9,26,9,20,50,7,23,30,5,20,14,1,0.534,0.47,0.086,0.148,0.31,0.565,0.483,0.483
"9867",11266,"eastern-kentucky",20,45,12,14,18,4,15,16,23,51,4,18,22,10,23,18,0,0.578,0.49,0.201,0.197,0.148,0.395,0.311,0.311
"9868",12460,"tennessee-state",23,51,4,18,22,10,23,18,20,45,12,14,18,4,15,16,1,0.49,0.578,0.197,0.201,0.4,0.605,0.353,0.353
"9869",13429,"kansas-state",23,43,8,10,12,1,17,12,21,45,8,11,16,4,14,10,1,0.628,0.556,0.178,0.14,0.067,0.548,0.233,0.233
"9870",12461,"texas",21,45,8,11,16,4,14,10,23,43,8,10,12,1,17,12,0,0.556,0.628,0.14,0.178,0.19,0.452,0.244,0.244
"9871",14265,"auburn",23,67,11,5,7,8,16,12,31,45,9,10,18,4,32,19,0,0.425,0.789,0.139,0.23,0.2,0.333,0.075,0.075
"9872",15147,"texas-am",31,45,9,10,18,4,32,19,23,67,11,5,7,8,16,12,1,0.789,0.425,0.23,0.139,0.2,0.667,0.222,0.222
"9873",13430,"lamar",21,52,5,16,21,11,19,16,20,42,6,24,34,6,19,13,0,0.452,0.548,0.179,0.145,0.367,0.5,0.308,0.308
"9874",15148,"texas-am-corpus-christi",20,42,6,24,34,6,19,13,21,52,5,16,21,11,19,16,1,0.548,0.452,0.145,0.179,0.24,0.5,0.571,0.571
"9875",13431,"new-mexico-state",33,60,10,31,40,9,24,10,33,68,7,28,35,11,20,8,1,0.633,0.537,0.091,0.072,0.31,0.545,0.517,0.517
"9876",15149,"texas-pan-american",33,68,7,28,35,11,20,8,33,60,10,31,40,9,24,10,0,0.537,0.633,0.072,0.091,0.314,0.455,0.412,0.412
"9877",185,"arkansas-pine-bluff",15,41,3,7,11,5,22,25,28,61,6,16,22,14,15,8,0,0.402,0.508,0.323,0.087,0.25,0.595,0.171,0.171
"9878",14266,"texas-southern",28,61,6,16,22,14,15,8,15,41,3,7,11,5,22,25,1,0.508,0.402,0.087,0.323,0.389,0.405,0.262,0.262
"9879",12462,"james-madison",24,52,7,10,15,7,20,13,26,52,7,16,26,8,22,12,0,0.529,0.567,0.162,0.133,0.241,0.476,0.192,0.192
"9880",121149,"towson",26,52,7,16,26,8,22,12,24,52,7,10,15,7,20,13,1,0.567,0.529,0.133,0.162,0.286,0.524,0.308,0.308
"9881",15150,"coastal-carolina",28,64,13,9,10,9,19,14,26,54,12,23,36,11,23,10,0,0.539,0.593,0.158,0.1,0.281,0.452,0.141,0.141
"9882",1652,"troy",26,54,12,23,36,11,23,10,28,64,13,9,10,9,19,14,1,0.593,0.539,0.1,0.158,0.367,0.548,0.426,0.426
"9883",14267,"south-florida",27,64,3,14,18,15,14,15,33,50,12,16,22,7,21,17,0,0.445,0.78,0.154,0.19,0.417,0.4,0.219,0.219
"9884",1653,"tulane",33,50,12,16,22,7,21,17,27,64,3,14,18,15,14,15,1,0.78,0.445,0.19,0.154,0.333,0.6,0.32,0.32
"9885",13432,"southern-california",22,65,7,19,27,11,17,9,42,78,10,8,8,13,33,10,0,0.392,0.603,0.089,0.104,0.25,0.34,0.292,0.292
"9886",14268,"ucla",42,78,10,8,8,13,33,10,22,65,7,19,27,11,17,9,1,0.603,0.392,0.104,0.089,0.433,0.66,0.103,0.103
"9887",12463,"grand-canyon",30,67,7,10,18,9,25,12,25,56,8,13,17,7,27,19,1,0.5,0.518,0.123,0.206,0.25,0.481,0.149,0.149
"9888",13433,"utah-valley",25,56,8,13,17,7,27,19,30,67,7,10,18,9,25,12,0,0.518,0.5,0.206,0.123,0.219,0.519,0.232,0.232
"9889",14269,"south-carolina",24,56,1,13,22,8,23,10,20,45,9,22,32,7,26,14,0,0.438,0.544,0.113,0.153,0.235,0.469,0.232,0.232
"9890",12464,"vanderbilt",20,45,9,22,32,7,26,14,24,56,1,13,22,8,23,10,1,0.544,0.438,0.153,0.113,0.233,0.531,0.489,0.489
"9891",1049,"arizona",26,61,7,17,23,11,19,11,25,57,6,12,19,12,20,16,1,0.484,0.491,0.115,0.173,0.355,0.487,0.279,0.279
"9892",11267,"washington",25,57,6,12,19,12,20,16,26,61,7,17,23,11,19,11,0,0.491,0.484,0.173,0.115,0.387,0.513,0.211,0.211
"9893",12465,"arizona-state",27,60,8,9,14,3,15,7,35,59,11,5,9,7,31,15,0,0.517,0.686,0.086,0.18,0.088,0.326,0.15,0.15
"9894",121150,"washington-state",35,59,11,5,9,7,31,15,27,60,8,9,14,3,15,7,1,0.686,0.517,0.18,0.086,0.318,0.674,0.085,0.085
"9895",13434,"north-dakota",32,62,6,7,11,11,24,18,24,53,2,18,26,6,21,15,1,0.565,0.472,0.197,0.159,0.344,0.533,0.113,0.113
"9896",11268,"weber-state",24,53,2,18,26,6,21,15,32,62,6,7,11,11,24,18,0,0.472,0.565,0.159,0.197,0.2,0.467,0.34,0.34
"9897",13435,"texas-tech",27,56,7,13,19,4,22,19,27,65,5,24,31,13,25,15,0,0.545,0.454,0.201,0.135,0.138,0.468,0.232,0.232
"9898",14270,"west-virginia",27,65,5,24,31,13,25,15,27,56,7,13,19,4,22,19,1,0.454,0.545,0.135,0.201,0.371,0.532,0.369,0.369
"9899",13436,"eastern-michigan",32,55,4,12,21,5,18,11,28,55,8,24,32,12,21,10,0,0.618,0.582,0.126,0.103,0.192,0.462,0.218,0.218
"9900",14271,"western-michigan",28,55,8,24,32,12,21,10,32,55,4,12,21,5,18,11,1,0.582,0.618,0.103,0.126,0.4,0.538,0.436,0.436
"9901",15151,"northern-iowa",14,51,4,12,17,3,16,7,23,53,7,20,23,11,33,10,0,0.314,0.5,0.093,0.116,0.083,0.327,0.235,0.235
"9902",192,"wichita-state",23,53,7,20,23,11,33,10,14,51,4,12,17,3,16,7,1,0.5,0.314,0.116,0.093,0.407,0.673,0.377,0.377
"9903",1654,"liberty",21,52,11,14,18,6,21,12,28,56,10,18,25,6,24,10,0,0.51,0.589,0.146,0.109,0.2,0.467,0.269,0.269
"9904",1720,"winthrop",28,56,10,18,25,6,24,10,21,52,11,14,18,6,21,12,1,0.589,0.51,0.109,0.146,0.222,0.533,0.321,0.321
"9905",1655,"western-carolina",21,55,3,11,18,7,25,17,29,69,10,16,16,14,26,13,0,0.409,0.493,0.188,0.132,0.212,0.49,0.2,0.2
"9906",15152,"wofford",29,69,10,16,16,14,26,13,21,55,3,11,18,7,25,17,1,0.493,0.409,0.132,0.188,0.359,0.51,0.232,0.232
"9907",12466,"northern-kentucky",28,69,5,16,21,11,31,12,33,68,5,10,19,5,27,6,0,0.442,0.522,0.117,0.064,0.289,0.534,0.232,0.232
"9908",13437,"youngstown-state",33,68,5,10,19,5,27,6,28,69,5,16,21,11,31,12,1,0.522,0.442,0.064,0.117,0.139,0.466,0.147,0.147
"9909",1656,"holy-cross",23,45,8,15,21,5,26,10,21,52,6,6,11,7,18,11,1,0.6,0.462,0.131,0.148,0.217,0.591,0.333,0.333
"9910",14272,"american",21,52,6,6,11,7,18,11,23,45,8,15,21,5,26,10,0,0.462,0.6,0.148,0.131,0.212,0.409,0.115,0.115
"9911",15153,"bucknell",32,55,12,10,13,8,19,18,22,55,4,18,24,8,14,14,1,0.691,0.436,0.208,0.15,0.364,0.576,0.182,0.182
"9912",15154,"boston-university",22,55,4,18,24,8,14,14,32,55,12,10,13,8,19,18,0,0.436,0.691,0.15,0.208,0.296,0.424,0.327,0.327
"9913",14273,"depaul",24,49,5,13,18,3,20,11,33,58,7,9,14,5,22,6,0,0.541,0.629,0.14,0.076,0.12,0.476,0.265,0.265
"9914",15155,"butler",33,58,7,9,14,5,22,6,24,49,5,13,18,3,20,11,1,0.629,0.541,0.076,0.14,0.2,0.524,0.155,0.155
"9915",12467,"georgetown",25,64,3,17,25,12,26,15,34,64,9,10,17,6,29,13,0,0.414,0.602,0.144,0.138,0.293,0.473,0.266,0.266
"9916",13438,"creighton",34,64,9,10,17,6,29,13,25,64,3,17,25,12,26,15,1,0.602,0.414,0.138,0.144,0.188,0.527,0.156,0.156
"9917",12468,"iupui",26,51,10,21,26,6,21,10,26,53,5,15,22,8,20,12,1,0.608,0.538,0.114,0.137,0.231,0.512,0.412,0.412
"9918",13439,"denver",26,53,5,15,22,8,20,12,26,51,10,21,26,6,21,10,0,0.538,0.608,0.137,0.114,0.276,0.488,0.283,0.283
"9919",15156,"valparaiso",33,73,9,8,15,14,27,8,19,55,9,16,27,10,26,14,1,0.514,0.427,0.083,0.145,0.35,0.509,0.11,0.11
"9920",13440,"detroit-mercy",19,55,9,16,27,10,26,14,33,73,9,8,15,14,27,8,0,0.427,0.514,0.145,0.083,0.27,0.491,0.291,0.291
"9921",12469,"george-washington",23,61,12,19,22,14,21,10,25,60,4,16,17,11,22,10,1,0.475,0.45,0.107,0.114,0.389,0.488,0.311,0.311
"9922",121151,"duquesne",25,60,4,16,17,11,22,10,23,61,12,19,22,14,21,10,0,0.45,0.475,0.114,0.107,0.344,0.512,0.267,0.267
"9923",1050,"syracuse",25,70,8,7,12,16,21,13,26,55,4,15,22,9,23,14,0,0.414,0.509,0.136,0.153,0.41,0.477,0.1,0.1
"9924",10112,"georgia-tech",26,55,4,15,22,9,23,14,25,70,8,7,12,16,21,13,1,0.509,0.414,0.153,0.136,0.3,0.523,0.273,0.273
"9925",11269,"loyola-il",22,54,6,13,17,7,16,4,25,53,8,7,10,11,27,13,0,0.463,0.547,0.053,0.17,0.206,0.372,0.241,0.241
"9926",111107,"illinois-state",25,53,8,7,10,11,27,13,22,54,6,13,17,7,16,4,1,0.547,0.463,0.17,0.053,0.407,0.628,0.132,0.132
"9927",12470,"southern-illinois",28,58,4,14,18,10,27,12,25,59,10,8,14,7,21,12,1,0.517,0.508,0.136,0.14,0.323,0.562,0.241,0.241
"9928",13441,"indiana-state",25,59,10,8,14,7,21,12,28,58,4,14,18,10,27,12,0,0.508,0.517,0.14,0.136,0.206,0.438,0.136,0.136
